         149390994 function calls (147226193 primitive calls) in 218.016 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1499    0.005    0.000    0.124    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:208(recv_bytes)
     2748    0.023    0.000    0.122    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\wrapper.py:758(wrapperCall)
        9    0.000    0.000    0.121    0.013 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\context.py:334(_Popen)
    17394    0.073    0.000    0.117    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:186(set_data)
       56    0.116    0.002    0.116    0.002 {built-in method standardIcon}
    31418    0.114    0.000    0.114    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:72(__init__)
        3    0.000    0.000    0.112    0.037 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\tpc.py:156(_setup_icons)
     4082    0.005    0.000    0.112    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:460(is_dir)
   640561    0.111    0.000    0.111    0.000 {method 'endswith' of 'str' objects}
       49    0.000    0.000    0.110    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\tpc_data.py:566(convert)
     4138    0.007    0.000    0.110    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:552(stat)
       27    0.003    0.000    0.110    0.004 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\erf\io_erf.py:38(load)
     1500    0.016    0.000    0.109    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\reduction.py:48(dumps)
        9    0.109    0.012    0.109    0.012 {built-in method addTab}
     2027    0.004    0.000    0.109    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:476(is_file)
   737598    0.107    0.000    0.107    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\converters.py:198(__call__)
      288    0.068    0.000    0.106    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\convert\rgb.py:12(rgba_to_rgb)
     2334    0.006    0.000    0.106    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1628(makeRecord)
    15628    0.078    0.000    0.105    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1293(to_world_coords)
   142870    0.104    0.000    0.104    0.000 {built-in method visualRect}
     7801    0.102    0.000    0.102    0.000 {built-in method showMessage}
        9    0.000    0.000    0.101    0.011 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\popen_spawn_win32.py:46(__init__)
        1    0.004    0.004    0.101    0.101 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:463(_setup_signals)
     2334    0.037    0.000    0.100    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:298(__init__)
   363932    0.100    0.000    0.100    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:155(__str__)
       27    0.000    0.000    0.099    0.004 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\erf\io_erf.py:29(__init__)
    87333    0.050    0.000    0.099    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\render_object.py:102(set_rotation)
29904/29386    0.041    0.000    0.098    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\copy.py:248(_reconstruct)
5637/5636    0.018    0.000    0.098    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:900(offload_texture_load)
        6    0.001    0.000    0.098    0.016 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1058(on_context_menu)
       94    0.001    0.000    0.097    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:783(submit)
        8    0.000    0.000    0.095    0.012 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\plugins.py:15(load)
        8    0.000    0.000    0.095    0.012 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\plugins.py:40(importByName)
        6    0.095    0.016    0.095    0.016 {built-in method popup}
    42870    0.057    0.000    0.094    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:555(read_single)
     1487    0.042    0.000    0.092    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1636(_draw_spawn_point)
   395690    0.089    0.000    0.089    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:426(__str__)
   142870    0.089    0.000    0.089    0.000 {built-in method index}
    17836    0.019    0.000    0.089    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:504(identifier)
     1602    0.068    0.000    0.088    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:116(from_stream)
       90    0.001    0.000    0.087    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\io_tga.py:24(_has_alpha_channel)
     6774    0.018    0.000    0.087    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:631(formatTime)
        9    0.087    0.010    0.087    0.010 {built-in method _winapi.CreateProcess}
   739443    0.087    0.000    0.087    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\ctypespointers.py:18(from_param)
   201948    0.086    0.000    0.086    0.000 {built-in method lineTo}
   294719    0.085    0.000    0.085    0.000 {method 'index' of 'str' objects}
   739443    0.084    0.000    0.084    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\ctypespointers.py:48(asArray)
        2    0.000    0.000    0.084    0.042 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:1420(read_git)
   730958    0.083    0.000    0.083    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\nones.py:21(from_param)
    83317    0.050    0.000    0.082    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:695(__call__)
29512/8470    0.051    0.000    0.080    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\settings.py:124(deserialize_value)
       19    0.007    0.000    0.077    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:808(mouseMoveEvent)
     9609    0.006    0.000    0.077    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:160(from_blank)
      724    0.005    0.000    0.077    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:841(add_locations)
     1397    0.070    0.000    0.077    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\texture_loader.py:255(deserialize_mipmap)
    93524    0.055    0.000    0.076    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:132(__bool__)
        4    0.000    0.000    0.076    0.019 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\module.py:160(resizeEvent)
        1    0.042    0.042    0.075    0.075 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\style\theme_manager.py:48(get_available_themes)
     8229    0.020    0.000    0.075    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:205(str_norm)
   110682    0.075    0.000    0.075    0.000 {built-in method drawPixmap}
      259    0.022    0.000    0.074    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\widgets\progressbar.py:32(paintEvent)
        4    0.006    0.002    0.074    0.019 {function ModuleRenderer.resizeEvent at 0x00000228FEF8ACA0}
        5    0.008    0.002    0.074    0.015 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\twoda\io_twoda.py:37(load)
     1374    0.002    0.000    0.073    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:442(exists)
   307176    0.072    0.000    0.072    0.000 {method 'rstrip' of 'str' objects}
       28    0.000    0.000    0.072    0.003 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\uti.py:371(read_uti)
        1    0.000    0.000    0.072    0.072 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:734(set_sections)
       15    0.000    0.000    0.072    0.005 {built-in method addItem}
        1    0.000    0.000    0.071    0.071 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:773(on_section_changed)
        1    0.000    0.000    0.071    0.071 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1104(on_textures_changed)
        1    0.015    0.015    0.071    0.071 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:751(set_resources)
     1518    0.060    0.000    0.070    0.000 {method 'dump' of '_pickle.Pickler' objects}
    43790    0.033    0.000    0.068    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:46(_handle_non_hashable)
     1397    0.042    0.000    0.068    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\tpc_data.py:203(to_qimage)
     2334    0.015    0.000    0.068    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\loggerplus\__init__.py:221(format)
   130/59    0.000    0.000    0.067    0.001 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
      110    0.001    0.000    0.067    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\talktable.py:50(string)
   453726    0.066    0.000    0.067    0.000 {built-in method builtins.max}
    35553    0.032    0.000    0.065    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:715(acquire)
       31    0.000    0.000    0.064    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utd.py:635(read_utd)
   110682    0.064    0.000    0.064    0.000 {built-in method translate}
    24317    0.040    0.000    0.064    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:385(read_uint8)
     7082    0.017    0.000    0.063    0.000 {method 'update' of 'set' objects}
   103298    0.063    0.000    0.063    0.000 {built-in method _winapi.LCMapStringEx}
   444903    0.063    0.000    0.063    0.000 {built-in method builtins.min}
     2334    0.014    0.000    0.062    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1594(findCaller)
    23043    0.038    0.000    0.061    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:495(read_int32)
    55/31    0.000    0.000    0.060    0.002 {built-in method builtins.exec}
     7623    0.012    0.000    0.059    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:614(read_vector3)
       24    0.000    0.000    0.058    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utp.py:347(read_utp)
      927    0.058    0.000    0.058    0.000 {built-in method mirrored}
    28108    0.036    0.000    0.058    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\convert\dxt\decompress_dxt.py:11(interpolate_colors)
     2704    0.005    0.000    0.057    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\shader.py:178(set_vector4)
     2748    0.005    0.000    0.057    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\converters.py:294(__call__)
       15    0.003    0.000    0.057    0.004 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\io\gff.py:30(construct_dlg)
    11670    0.055    0.000    0.055    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\loggerplus\__init__.py:461(__getattribute__)
    29741    0.041    0.000    0.055    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\render_object.py:79(_recalc_transform)
       56    0.000    0.000    0.053    0.001 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\async_loader.py:570(create_texture_from_intermediate)
     2557    0.036    0.000    0.053    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\widgets\progressbar.py:23(update_animation)
       56    0.002    0.000    0.053    0.001 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\texture.py:71(from_rgba)
     2742    0.003    0.000    0.052    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\converters.py:228(__call__)
     1177    0.004    0.000    0.052    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\indoorkit\indoorkit_loader.py:102(<genexpr>)
    13168    0.016    0.000    0.052    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1580(_get_room_walkmesh)
     1498    0.047    0.000    0.051    0.000 {built-in method _pickle.loads}
    59751    0.037    0.000    0.051    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:173(filename)
     2415    0.051    0.000    0.051    0.000 {built-in method setIcon}
      683    0.001    0.000    0.051    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:296(__truediv__)
    10155    0.008    0.000    0.050    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\lyt\lyt_data.py:272(__hash__)
     2818    0.004    0.000    0.049    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\arrays\arraydatatype.py:200(zeros)
    19413    0.008    0.000    0.049    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\settings.py:137(<genexpr>)
   110682    0.049    0.000    0.049    0.000 {built-in method save}
   249096    0.048    0.000    0.048    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\io_tga.py:26(<genexpr>)
      350    0.004    0.000    0.048    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:473(rotate_camera_left)
   184548    0.048    0.000    0.048    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\frustum.py:257(record_object)
       91    0.001    0.000    0.047    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\bwm\io_bwm.py:52(__init__)
    67316    0.047    0.000    0.047    0.000 {built-in method moveTo}
       57    0.001    0.000    0.046    0.001 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:330(to_world_coords)
     4302    0.031    0.000    0.046    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1688(_apply_transformation)
    16049    0.009    0.000    0.046    0.000 <frozen ntpath>:573(abspath)
     7738    0.005    0.000    0.045    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:471(select_recursive)
     3604    0.045    0.000    0.045    0.000 {method '__exit__' of '_io._IOBase' objects}
    16480    0.044    0.000    0.044    0.000 {method 'sub' of 're.Pattern' objects}
     7002    0.010    0.000    0.044    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:197(_is_internal_frame)
       57    0.001    0.000    0.043    0.001 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:370(get_z_coord)
      259    0.043    0.000    0.043    0.000 {function AnimatedProgressBar.paintEvent at 0x00000228E979B380}
    18564    0.007    0.000    0.043    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\models\read_mdl.py:244(<genexpr>)
      514    0.000    0.000    0.043    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1127(female_talktable)
      322    0.009    0.000    0.043    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:357(update_status_bar)
      514    0.002    0.000    0.042    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:188(_female_talktable)
      333    0.009    0.000    0.042    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\io\gff.py:55(construct_node)
     6660    0.006    0.000    0.042    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:529(settings)
       19    0.000    0.000    0.041    0.002 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\module_designer.py:1497(on_2d_mouse_moved)
      320    0.003    0.000    0.041    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:525(speed_boost_control)
   180358    0.041    0.000    0.041    0.000 {method 'seek' of '_io.BytesIO' objects}
   110682    0.040    0.000    0.040    0.000 {built-in method restore}
     6774    0.040    0.000    0.040    0.000 {built-in method time.localtime}
      416    0.001    0.000    0.040    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:251(_patch_erf)
    22764    0.008    0.000    0.039    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:97(cached_isabs)
  200/191    0.000    0.000    0.039    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
    40326    0.024    0.000    0.039    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:237(_format_parsed_parts)
     2919    0.039    0.000    0.039    0.000 {method 'write' of '_io.BytesIO' objects}
        1    0.000    0.000    0.039    0.039 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:700(_load_patch_erf)
   197065    0.039    0.000    0.039    0.000 {method 'extend' of 'bytearray' objects}
    96863    0.038    0.000    0.038    0.000 {built-in method itemFromIndex}
       53    0.000    0.000    0.038    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utw.py:155(read_utw)
        2    0.000    0.000    0.038    0.019 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\module.py:236(__init__)
     2423    0.038    0.000    0.038    0.000 {fromImage}
   142870    0.038    0.000    0.038    0.000 {built-in method intersects}
        3    0.000    0.000    0.037    0.012 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\shader.py:138(__init__)
     1809    0.007    0.000    0.037    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\stream.py:22(read_locstring)
      570    0.005    0.000    0.037    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\talktable.py:105(_extract_common_tlk_data)
       55    0.037    0.001    0.037    0.001 {built-in method _io.open_code}
      391    0.003    0.000    0.036    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:17(detect_gff)
        1    0.030    0.030    0.036    0.036 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\tpc\convert\dxt\decompress_dxt.py:126(dxt5_to_rgba)
       70    0.028    0.000    0.036    0.001 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\GL\images.py:340(glReadPixels)
      260    0.003    0.000    0.036    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:405(move_xy_camera)
     6663    0.009    0.000    0.036    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\settings\widgets\module_designer.py:149(__init__)
    87399    0.031    0.000    0.035    0.000 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\scene\render_object.py:86(set_position)
   110682    0.035    0.000    0.035    0.000 {built-in method scale}
     1863    0.003    0.000    0.035    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\latebind.py:61(__call__)
     7830    0.012    0.000    0.034    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1497(is_over_warp_point)
    10155    0.010    0.000    0.033    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:400(__hash__)
     1518    0.024    0.000    0.033    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\reduction.py:38(__init__)
        1    0.000    0.000    0.032    0.032 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:563(__init__)
        6    0.000    0.000    0.032    0.005 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\GL\shaders.py:216(compileShader)
      260    0.002    0.000    0.032    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:429(rotate_selected)
    83359    0.032    0.000    0.032    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:1156(__new__)
     1493    0.032    0.000    0.032    0.000 {built-in method drawEllipse}
   253220    0.031    0.000    0.031    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:25(__init__)
        6    0.000    0.000    0.031    0.005 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\wrapper.py:678(wrapperCall)
     1845    0.010    0.000    0.031    0.000 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\OpenGL\GL\VERSION\GL_2_0.py:483(glVertexAttribPointer)
     9108    0.005    0.000    0.031    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:683(formatMessage)
        1    0.000    0.000    0.030    0.030 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\tpc.py:1(<module>)
     7738    0.030    0.000    0.030    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:424(select_wildcard)
        3    0.000    0.000    0.030    0.010 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\indoormap.py:1070(walkmesh)
   149903    0.030    0.000    0.030    0.000 {built-in method isValid}
84426/84376    0.030    0.000    0.030    0.000 {built-in method builtins.getattr}
        4    0.000    0.000    0.030    0.007 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:236(saves)
        1    0.001    0.001    0.030    0.030 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:242(_load_saves)
     6774    0.030    0.000    0.030    0.000 {built-in method time.strftime}
      350    0.003    0.000    0.029    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:477(rotate_camera_right)
    89830    0.029    0.000    0.029    0.000 {built-in method sourceModel}
        5    0.000    0.000    0.028    0.006 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1089(game)
        1    0.000    0.000    0.028    0.028 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1067(determine_game)
   110682    0.028    0.000    0.028    0.000 {built-in method rotate}
       20    0.000    0.000    0.028    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utt.py:327(read_utt)
    14980    0.028    0.000    0.028    0.000 {built-in method underMouse}
     8073    0.022    0.000    0.028    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1302(to_world_delta)
    15642    0.013    0.000    0.028    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:292(__fspath__)
      350    0.003    0.000    0.027    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:481(rotate_camera_up)
    11382    0.005    0.000    0.027    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:94(cached_normpath)
     1316    0.002    0.000    0.027    0.000 {built-in method builtins.sorted}
    14040    0.014    0.000    0.027    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:403(__add__)
     2584    0.010    0.000    0.027    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:58(__init__)
     8046    0.027    0.000    0.027    0.000 {built-in method setMinimumSize}
     6684    0.027    0.000    0.027    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\settings.py:161(__init__)
        1    0.000    0.000    0.027    0.027 G:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\PIL\Image.py:1(<module>)
    16049    0.026    0.000    0.026    0.000 {built-in method nt._getfullpathname}
      350    0.003    0.000    0.026    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:485(rotate_camera_down)
     9177    0.026    0.000    0.026    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
     1047    0.016    0.000    0.026    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\twoda\twoda_data.py:525(add_row)
      350    0.002    0.000    0.026    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:489(move_camera_up)
     9108    0.005    0.000    0.026    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:470(format)
      260    0.002    0.000    0.026    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:413(move_camera_plane)
        4    0.000    0.000    0.025    0.006 G:\GitHub\PyKotor\Libraries\PyKotorGL\src\pykotor\gl\shader\texture.py:102(from_color)
     2356    0.003    0.000    0.025    0.000 <frozen ntpath>:254(basename)
      154    0.001    0.000    0.025    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:870(_find_resource_folderpath)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:505(move_camera_left)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:517(zoom_camera_out)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:493(move_camera_down)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:509(move_camera_right)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:513(zoom_camera_in)
      150    0.000    0.000    0.025    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:724(module_path)
        1    0.000    0.000    0.025    0.025 <frozen importlib._bootstrap_external>:1238(_cache_bytecode)
      350    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\designer_controls.py:497(move_camera_forward)
        1    0.000    0.000    0.025    0.025 <frozen importlib._bootstrap_external>:1243(set_data)
