         93635441 function calls (88013043 primitive calls) in 490.187 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      372    0.009    0.000    0.039    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\ntpath.py:781(relpath)
    19111    0.031    0.000    0.038    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:978(set_string)
     2227    0.038    0.000    0.038    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:166(get_encoding)
      247    0.003    0.000    0.037    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1524(sort_algo)
        9    0.037    0.004    0.037    0.004 {built-in method standardIcon}
        3    0.000    0.000    0.036    0.012 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\context.py:334(_Popen)
        2    0.000    0.000    0.036    0.018 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\dialogs\asyncloader.py:322(__init__)
        2    0.036    0.018    0.036    0.018 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:71(__init__)
        1    0.008    0.008    0.035    0.035 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1507(_get_modules_list)
       41    0.007    0.000    0.034    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:568(iterdir)
    12057    0.034    0.000    0.034    0.000 {built-in method setPen}
       89    0.004    0.000    0.034    0.000 {built-in method builtins.__build_class__}
     5137    0.034    0.000    0.034    0.000 {built-in method pos}
    18751    0.028    0.000    0.034    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:1067(set_list)
   102326    0.034    0.000    0.034    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:474(__init__)
    84460    0.034    0.000    0.034    0.000 {built-in method closeSubpath}
    14087    0.033    0.000    0.033    0.000 {built-in method maximum}
    73008    0.033    0.000    0.033    0.000 {built-in method rotate}
        1    0.000    0.000    0.033    0.033 <frozen importlib._bootstrap_external>:1238(_cache_bytecode)
        1    0.000    0.000    0.033    0.033 <frozen importlib._bootstrap_external>:1243(set_data)
        1    0.000    0.000    0.032    0.032 <frozen importlib._bootstrap_external>:200(_write_atomic)
    13779    0.024    0.000    0.032    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:173(from_vector3)
     5649    0.005    0.000    0.032    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\settings.py:137(<genexpr>)
        1    0.032    0.032    0.032    0.032 {built-in method nt.replace}
     9750    0.031    0.000    0.031    0.000 {method 'remove' of 'collections.deque' objects}
     4852    0.025    0.000    0.031    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1148(to_world_delta)
      200    0.002    0.000    0.031    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:460(is_dir)
      371    0.003    0.000    0.031    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\dialogs\asyncloader.py:235(progress_callback_api)
      766    0.009    0.000    0.030    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:173(parse_args)
     8583    0.006    0.000    0.030    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:102(all)
     2369    0.006    0.000    0.030    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:438(empty)
        1    0.030    0.030    0.030    0.030 {built-in method accept}
    55975    0.029    0.000    0.029    0.000 {built-in method itemFromIndex}
     9785    0.013    0.000    0.029    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:318(_is_owned)
   197934    0.029    0.000    0.029    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\copy.py:173(_deepcopy_atomic)
        1    0.000    0.000    0.028    0.028 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\numpy\typing\__init__.py:1(<module>)
     9179    0.028    0.000    0.028    0.000 {built-in method setTransform}
    31038    0.028    0.000    0.028    0.000 {built-in method math.cos}
      990    0.001    0.000    0.028    0.000 {built-in method builtins.next}
        1    0.028    0.028    0.028    0.028 {built-in method setApplicationDisplayName}
    79988    0.027    0.000    0.027    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:426(__str__)
      120    0.000    0.000    0.027    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\genericpath.py:84(getsize)
      720    0.012    0.000    0.027    0.000 <frozen importlib._bootstrap_external>:101(_path_join)
        1    0.004    0.004    0.027    0.027 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\chitin.py:100(_get_chitin_data)
        1    0.000    0.000    0.027    0.027 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:641(set_installation)
   101230    0.026    0.000    0.026    0.000 {built-in method math.sqrt}
      455    0.012    0.000    0.026    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1046(update_status_bar)
      383    0.001    0.000    0.026    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:537(__new__)
      256    0.002    0.000    0.025    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\indoorkit\indoorkit_loader.py:89(<genexpr>)
     5113    0.025    0.000    0.025    0.000 {built-in method statusBar}
       55    0.001    0.000    0.024    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:760(wheelEvent)
        4    0.007    0.002    0.024    0.006 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\treeview.py:26(__init__)
    64215    0.024    0.000    0.024    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:155(__str__)
      383    0.002    0.000    0.024    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:130(__new__)
        1    0.001    0.001    0.024    0.024 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1470(refresh_core_list)
     2369    0.012    0.000    0.024    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\queue.py:115(empty)
    14993    0.020    0.000    0.024    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:505(from_vector3)
       94    0.001    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\bwm\io_bwm.py:52(__init__)
    23898    0.023    0.000    0.023    0.000 {method '__exit__' of '_thread.lock' objects}
    13469    0.023    0.000    0.023    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:1136(walkable)
    78963    0.023    0.000    0.023    0.000 {built-in method math.degrees}
        1    0.000    0.000    0.022    0.022 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\indoorkit\indoorkit_loader.py:23(load_kits)
     4660    0.022    0.000    0.022    0.000 {built-in method cursor}
        1    0.000    0.000    0.022    0.022 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\PIL\ExifTags.py:1(<module>)
    27830    0.022    0.000    0.022    0.000 {method 'join' of 'str' objects}
        3    0.000    0.000    0.022    0.007 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\popen_spawn_win32.py:46(__init__)
     3127    0.007    0.000    0.022    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:194(stem)
        3    0.021    0.007    0.021    0.007 {built-in method setFixedSize}
      610    0.020    0.000    0.021    0.000 {addAction}
        2    0.017    0.008    0.021    0.010 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\utils\window.py:31(add_window)
    58233    0.020    0.000    0.020    0.000 {built-in method builtins.hasattr}
     4799    0.020    0.000    0.020    0.000 {built-in method mapFromGlobal}
        6    0.020    0.003    0.020    0.003 {built-in method currentData}
     2534    0.019    0.000    0.020    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1712(notify_thread_created)
       80    0.001    0.000    0.020    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:870(_find_resource_folderpath)
     8997    0.015    0.000    0.020    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:964(set_resref)
     2843    0.010    0.000    0.019    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\more_collections.py:234(__setitem__)
    67187    0.019    0.000    0.019    0.000 {built-in method builtins.issubclass}
    58285    0.019    0.000    0.019    0.000 {method 'endswith' of 'str' objects}
       24    0.002    0.000    0.019    0.001 {built-in method header}
      141    0.004    0.000    0.019    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:299(do_cursor_lock)
        5    0.019    0.004    0.019    0.004 {built-in method addTab}
      670    0.004    0.000    0.019    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\bioware_archive.py:192(<genexpr>)
       11    0.001    0.000    0.019    0.002 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1500(debug)
        1    0.000    0.000    0.019    0.019 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:1312(open_indoor_map_builder)
      197    0.000    0.000    0.019    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:445(with_segments)
        1    0.001    0.001    0.019    0.019 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\jrl.py:1(<module>)
      493    0.003    0.000    0.018    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1964(get_module_root)
     8021    0.018    0.000    0.018    0.000 {built-in method time.time}
       55    0.000    0.000    0.018    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:704(on_mouse_scrolled)
      567    0.018    0.000    0.018    0.000 {built-in method setAlpha}
       14    0.001    0.000    0.018    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:498(__new__)
     2362    0.008    0.000    0.018    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:631(clear)
    10995    0.015    0.000    0.018    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\bwm\bwm_data.py:838(__init__)
        1    0.000    0.000    0.017    0.017 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\context.py:222(_Popen)
       55    0.001    0.000    0.017    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1375(on_mouse_scrolled)
    14417    0.017    0.000    0.017    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.017    0.017 g:\GitHub\PyKotor\.venv_3.13\Lib\site-packages\PIL\ImageMode.py:1(<module>)
    13699    0.017    0.000    0.017    0.000 {built-in method time.monotonic}
     2362    0.012    0.000    0.017    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1587(get_internal_queue_and_event)
        1    0.017    0.017    0.017    0.017 {built-in method setApplicationVersion}
        2    0.017    0.008    0.017    0.008 {built-in method setFocusPolicy}
        4    0.017    0.004    0.017    0.004 {built-in method text}
     2659    0.017    0.000    0.017    0.000 {built-in method setData}
     5286    0.016    0.000    0.016    0.000 {built-in method setRenderHint}
        5    0.016    0.003    0.016    0.003 {built-in method setSourceModel}
        5    0.000    0.000    0.016    0.003 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\abstractview.py:32(_create_drawer_button)
     1237    0.009    0.000    0.016    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:466(_build_face)
     1059    0.006    0.000    0.016    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:58(__init__)
     9750    0.011    0.000    0.016    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:312(_release_save)
        3    0.000    0.000    0.016    0.005 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:801(mousePressEvent)
     9539    0.016    0.000    0.016    0.000 {method 'values' of 'dict' objects}
    31038    0.016    0.000    0.016    0.000 {built-in method math.sin}
     2227    0.008    0.000    0.016    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:576(substring_pair)
       76    0.000    0.000    0.016    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:724(module_path)
       73    0.001    0.000    0.016    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\talktable.py:105(_extract_common_tlk_data)
        5    0.000    0.000    0.016    0.003 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\baseview.py:108(_create_drawer_button)
        3    0.000    0.000    0.016    0.005 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_monkey.py:901(new_CreateProcess)
        3    0.016    0.005    0.016    0.005 {built-in method _winapi.CreateProcess}
        1    0.000    0.000    0.016    0.016 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:267(_initUi)
     3224    0.016    0.000    0.016    0.000 {built-in method transform}
     9803    0.015    0.000    0.015    0.000 {built-in method _thread.allocate_lock}
     4868    0.008    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:135(__eq__)
      275    0.000    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:145(_path_stat)
      998    0.001    0.000    0.015    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:160(from_blank)
        3    0.001    0.000    0.014    0.005 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:217(_read_line)
    18502    0.014    0.000    0.014    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:496(_add_resource_into_category)
     4901    0.009    0.000    0.014    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydev_bundle\pydev_is_thread_alive.py:14(is_thread_alive)
        1    0.014    0.014    0.014    0.014 {built-in method removeRows}
      374    0.006    0.000    0.014    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:251(__set_name__)
        5    0.005    0.001    0.013    0.003 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:992(keyPressEvent)
        3    0.000    0.000    0.013    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:707(on_mouse_pressed)
    76089    0.013    0.000    0.013    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:58(rotation)
        3    0.000    0.000    0.013    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1475(on_mouse_pressed)
      247    0.002    0.000    0.013    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:2111(module_id)
        4    0.001    0.000    0.013    0.003 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:85(__init__)
      209    0.001    0.000    0.013    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:41(check)
       85    0.000    0.000    0.013    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:426(joinpath)
      194    0.012    0.000    0.013    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1375(_invalidate_walkmesh_cache)
        2    0.000    0.000    0.013    0.006 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:783(submit)
        6    0.008    0.001    0.013    0.002 {built-in method push}
        3    0.000    0.000    0.012    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:651(select_underneath)
      141    0.012    0.000    0.012    0.000 {setPos}
        3    0.000    0.000    0.012    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1155(select_underneath)
        3    0.003    0.001    0.012    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:803(set_selection)
      135    0.001    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\erf\io_erf.py:29(__init__)
     3861    0.006    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:433(__eq__)
    30074    0.012    0.000    0.012    0.000 {built-in method math.radians}
     2583    0.007    0.000    0.012    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:515(read_uint64)
     2386    0.009    0.000    0.012    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:1429(current_thread)
       97    0.000    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:296(__truediv__)
        2    0.011    0.006    0.011    0.006 {built-in method setWindowFlags}
      670    0.002    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\bioware_archive.py:74(identifier)
       55    0.000    0.000    0.011    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1508(zoom_camera)
    10183    0.011    0.000    0.011    0.000 {built-in method x}
       45    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:782(_compile_bytecode)
     6734    0.011    0.000    0.011    0.000 {built-in method update}
     1883    0.007    0.000    0.011    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\misc.py:21(satisfied)
    14713    0.008    0.000    0.011    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:199(__get__)
       50    0.002    0.000    0.011    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:1534(wheelEvent)
      480    0.003    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:205(str_norm)
     4210    0.006    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:520(from_invalid)
     2229    0.006    0.000    0.011    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:548(substring_id)
       45    0.011    0.000    0.011    0.000 {built-in method marshal.loads}
        1    0.002    0.002    0.011    0.011 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\uic\qtpy\windows\main.py:15(setupUi)
    21503    0.010    0.000    0.010    0.000 {method 'items' of 'dict' objects}
        1    0.010    0.010    0.010    0.010 {built-in method setScaledContents}
    20438    0.010    0.000    0.010    0.000 {built-in method minimum}
        5    0.000    0.000    0.010    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\abstractview.py:22(__init__)
    20345    0.010    0.000    0.010    0.000 {method 'upper' of 'str' objects}
        1    0.001    0.001    0.010    0.010 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\lip\lip_editor.py:1(<module>)
      416    0.001    0.000    0.010    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1033(get_instance_tooltip)
    10665    0.010    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:221(<genexpr>)
     4132    0.005    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:46(_handle_non_hashable)
     9768    0.010    0.000    0.010    0.000 {method 'append' of 'collections.deque' objects}
    34676    0.010    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\geometry.py:359(__init__)
        1    0.000    0.000    0.010    0.010 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:919(on_override_changed)
     4493    0.004    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_auto.py:44(<genexpr>)
     2229    0.009    0.000    0.010    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\language.py:431(__setitem__)
       11    0.000    0.000    0.010    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\abstractview.py:60(_fix_drawer_button)
        7    0.009    0.001    0.009    0.001 {built-in method canUndo}
       12    0.001    0.000    0.009    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\utd.py:498(construct_utd)
       68    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
    37185    0.009    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:180(filepath)
      458    0.009    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:133(instances)
    25487    0.009    0.000    0.009    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:139(_check_readable)
        1    0.000    0.000    0.009    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:945(on_textures_changed)
        1    0.002    0.002    0.009    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:751(set_resources)
      536    0.002    0.000    0.009    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:160(from_bytes)
        1    0.002    0.002    0.009    0.009 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\indoor_builder.py:786(on_kit_selected)
      455    0.006    0.000    0.009    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:352(to_world_delta)
        1    0.009    0.009    0.009    0.009 {built-in method setPriority}
      416    0.003    0.000    0.008    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\renderer\walkmesh.py:423(instance_pixmap)
       39    0.008    0.000    0.008    0.000 {built-in method key}
        1    0.008    0.008    0.008    0.008 {built-in method setDesktopFileName}
        2    0.000    0.000    0.008    0.004 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\dialogs\asyncloader.py:269(_on_completed)
     4023    0.007    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:992(set_locstring)
        1    0.001    0.001    0.008    0.008 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\main_settings.py:40(setup_post_init_settings)
      209    0.001    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\io_gff.py:46(__init__)
        1    0.008    0.008    0.008    0.008 {built-in method isNull}
    25487    0.008    0.000    0.008    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:1119(<genexpr>)
       38    0.001    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\type.py:323(from_id)
     1903    0.005    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:445(read_int16)
      445    0.004    0.000    0.008    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:354(__setitem__)
        3    0.008    0.003    0.008    0.003 {built-in method setMouseTracking}
      542    0.007    0.000    0.008    0.000 {method 'close' of '_io.BufferedReader' objects}
      979    0.007    0.000    0.008    0.000 {method 'sub' of 're.Pattern' objects}
     1059    0.003    0.000    0.008    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:273(true_size)
    39110    0.007    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:163(restype)
       78    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
     2426    0.003    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:715(acquire)
     1237    0.003    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\bwm\bwm_data.py:875(__hash__)
      780    0.002    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:838(identifier)
        1    0.000    0.000    0.007    0.007 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1067(determine_game)
        1    0.000    0.000    0.007    0.007 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\heuristics.py:12(determine_game)
       78    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\git.py:809(__init__)
     2843    0.005    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\more_collections.py:251(__contains__)
      209    0.003    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\io_gff.py:71(<genexpr>)
      149    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\gff_data.py:1477(get_list)
    20475    0.007    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\file.py:154(resname)
      416    0.001    0.000    0.007    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\git.py:1127(instance_sort)
     5561    0.007    0.000    0.007    0.000 {method 'startswith' of 'str' objects}
     1736    0.004    0.000    0.007    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:405(read_int8)
        1    0.006    0.006    0.007    0.007 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\listview.py:22(__init__)
        2    0.007    0.003    0.007    0.003 {built-in method clearSelection}
        1    0.000    0.000    0.007    0.007 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\utils\window.py:65(add_recent_file)
       13    0.006    0.000    0.006    0.000 {built-in method builtins.compile}
    24060    0.006    0.000    0.006    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\capsule.py:72(__iter__)
