         223827484 function calls (204925741 primitive calls) in 3965.817 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  116/113    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
        1    0.000    0.000    0.017    0.017 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\popen_spawn_win32.py:1(<module>)
       18    0.002    0.000    0.017    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:442(exists)
        4    0.017    0.004    0.017    0.004 {built-in method setSourceModel}
       25    0.009    0.000    0.017    0.001 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\collections\__init__.py:358(namedtuple)
      544    0.016    0.000    0.016    0.000 {addAction}
       62    0.001    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1624(find_spec)
       50    0.000    0.000    0.015    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:599(_send_io_message)
        1    0.014    0.014    0.014    0.014 {built-in method setApplicationVersion}
        2    0.000    0.000    0.014    0.007 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:783(submit)
      128    0.000    0.000    0.014    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\json\__init__.py:183(dumps)
        1    0.000    0.000    0.014    0.014 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:422(_initUi)
      128    0.001    0.000    0.014    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\json\encoder.py:183(encode)
        6    0.000    0.000    0.013    0.002 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:382(add_call_item_to_queue)
     1272    0.005    0.000    0.013    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_file_utils.py:300(_normcase_windows)
        4    0.008    0.002    0.013    0.003 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\queues.py:84(put)
